device_name,collection_date,collection_time,PM2.5,NTC,CT1,CT2,CT3,CT4,temp_max,state,timestamp
A1,2025-8-26,15:25:42,12,32.34,1.93,28.31,0.5,27.7,84.96,2,2025-08-26 15:25:42
A1,2025-8-26,15:25:43,12,32.4,2.08,29.28,0.43,28.71,85.04,2,2025-08-26 15:25:43
A1,2025-8-26,15:25:44,12,32.4,2.26,30.04,0.52,29.59,85.16,2,2025-08-26 15:25:44
A1,2025-8-26,15:25:45,11,32.4,1.92,31.14,0.48,30.56,85.3,2,2025-08-26 15:25:45
A1,2025-8-26,15:25:46,13,32.58,2.19,32.06,0.45,31.56,85.47,2,2025-08-26 15:25:46
A1,2025-8-26,15:25:47,12,32.6,2.19,32.97,0.52,32.52,85.57,2,2025-08-26 15:25:47
A1,2025-8-26,15:25:48,13,32.6,1.96,34.32,0.44,33.63,85.67,2,2025-08-26 15:25:48
A1,2025-8-26,15:25:49,11,32.71,2.26,35.23,0.48,34.79,85.88,2,2025-08-26 15:25:49
A1,2025-8-26,15:25:50,12,32.8,2.14,36.31,0.52,35.8,85.98,2,2025-08-26 15:25:50
A1,2025-8-26,15:25:51,11,32.88,2.0,37.63,0.43,36.97,86.12,2,2025-08-26 15:25:51
A1,2025-8-26,15:25:52,12,32.92,2.26,38.62,0.49,38.22,86.17,2,2025-08-26 15:25:52
A1,2025-8-26,15:25:53,12,33.1,1.99,40.0,0.51,39.44,86.13,2,2025-08-26 15:25:53
A1,2025-8-26,15:25:54,12,33.17,2.06,41.37,0.41,40.77,86.3,2,2025-08-26 15:25:54
A1,2025-8-26,15:25:55,13,33.3,2.28,42.38,0.5,42.0,86.46,2,2025-08-26 15:25:55
A1,2025-8-26,15:25:56,12,33.43,1.98,43.96,0.48,43.35,86.7,2,2025-08-26 15:25:56
A1,2025-8-26,15:25:57,12,33.5,2.09,45.48,0.41,44.88,86.71,2,2025-08-26 15:25:57
A1,2025-8-26,15:25:58,13,33.7,2.3,46.74,0.51,46.31,86.77,2,2025-08-26 15:25:58
A1,2025-8-26,15:25:59,12,33.78,1.95,48.34,0.47,47.74,86.86,2,2025-08-26 15:25:59
A1,2025-8-26,15:26:00,12,33.9,2.14,49.88,0.44,49.33,86.9,2,2025-08-26 15:26:00
A1,2025-8-26,15:26:01,12,34.03,2.28,51.4,0.5,50.9,86.95,2,2025-08-26 15:26:01
A1,2025-8-26,15:26:02,12,34.1,1.98,53.29,0.43,52.63,87.06,2,2025-08-26 15:26:02
A1,2025-8-26,15:26:03,12,34.3,2.17,54.9,0.43,54.43,87.23,2,2025-08-26 15:26:03
A1,2025-8-26,15:26:04,12,34.35,2.1,56.56,0.48,56.06,87.43,2,2025-08-26 15:26:04
A1,2025-8-26,15:26:05,12,34.5,1.98,58.51,0.42,57.89,87.47,2,2025-08-26 15:26:05
A1,2025-8-26,15:26:06,12,34.61,2.3,60.24,0.47,59.84,87.55,2,2025-08-26 15:26:06
A1,2025-8-26,15:26:07,12,34.7,2.02,62.32,0.47,61.75,87.64,2,2025-08-26 15:26:07
A1,2025-8-26,15:26:08,13,34.88,2.01,64.4,0.39,63.73,87.71,2,2025-08-26 15:26:08
A1,2025-8-26,15:26:09,12,34.99,2.0,65.36,0.41,64.72,87.88,3,2025-08-26 15:26:09
A1,2025-8-26,15:26:10,11,35.1,1.99,66.32,0.43,65.71,87.99,3,2025-08-26 15:26:10
A1,2025-8-26,15:26:11,12,35.23,2.17,68.5,0.39,68.0,88.02,3,2025-08-26 15:26:11
A1,2025-8-26,15:26:12,12,35.4,2.19,70.65,0.48,70.17,88.13,3,2025-08-26 15:26:12
A1,2025-8-26,15:26:13,13,35.48,2.0,73.07,0.42,72.39,88.22,3,2025-08-26 15:26:13
A1,2025-8-26,15:26:14,11,35.5,2.19,75.2,0.44,74.76,88.27,3,2025-08-26 15:26:14
A1,2025-8-26,15:26:15,13,35.8,2.14,77.66,0.47,77.16,88.39,3,2025-08-26 15:26:15
A1,2025-8-26,15:26:16,12,35.9,2.01,80.45,0.38,79.77,88.36,3,2025-08-26 15:26:16
A1,2025-8-26,15:26:17,12,36.1,2.21,82.69,0.42,82.33,88.38,3,2025-08-26 15:26:17
A1,2025-8-26,15:26:18,13,36.23,2.0,85.42,0.47,84.84,88.47,3,2025-08-26 15:26:18
A1,2025-8-26,15:26:19,12,36.3,2.03,88.38,0.37,87.74,88.56,3,2025-08-26 15:26:19
A1,2025-8-26,15:26:20,12,36.5,2.24,91.04,0.43,90.68,88.53,3,2025-08-26 15:26:20
A1,2025-8-26,15:26:21,12,36.55,1.95,94.08,0.42,93.48,88.55,3,2025-08-26 15:26:21
A1,2025-8-26,15:26:22,13,36.7,2.1,97.15,0.39,96.52,88.63,3,2025-08-26 15:26:22
A1,2025-8-26,15:26:23,13,36.87,2.31,100.12,0.46,99.69,88.74,3,2025-08-26 15:26:23
A1,2025-8-26,15:26:24,12,37.0,1.9,103.61,0.39,103.0,88.81,3,2025-08-26 15:26:24
A1,2025-8-26,15:26:25,13,37.18,2.14,106.97,0.35,106.52,89.01,3,2025-08-26 15:26:25
A1,2025-8-26,15:26:26,12,37.21,2.26,110.22,0.45,109.78,89.08,3,2025-08-26 15:26:26
A1,2025-8-26,15:26:27,12,37.3,1.96,113.94,0.36,113.28,89.12,3,2025-08-26 15:26:27
A1,2025-8-26,15:26:28,12,37.43,2.17,117.65,0.38,117.13,89.21,3,2025-08-26 15:26:28
A1,2025-8-26,15:26:29,12,37.6,2.17,121.43,0.43,120.95,89.28,3,2025-08-26 15:26:29
A1,2025-8-26,15:26:30,12,37.75,1.96,125.46,0.34,124.8,89.43,3,2025-08-26 15:26:30
A1,2025-8-26,15:26:31,12,37.8,2.21,129.22,0.36,128.79,89.48,3,2025-08-26 15:26:31
A1,2025-8-26,15:26:32,12,38.1,2.08,133.58,0.41,133.02,89.55,3,2025-08-26 15:26:32
A1,2025-8-26,15:26:33,12,38.17,1.98,138.16,0.32,137.52,89.64,3,2025-08-26 15:26:33
A1,2025-8-26,15:26:34,12,38.3,2.26,142.28,0.33,141.88,89.8,3,2025-08-26 15:26:34
A1,2025-8-26,15:26:35,11,38.41,2.02,146.85,0.4,146.29,89.81,3,2025-08-26 15:26:35
A1,2025-8-26,15:26:36,12,38.5,2.07,151.86,0.3,151.26,89.83,3,2025-08-26 15:26:36
A1,2025-8-26,15:26:37,12,38.86,2.3,156.68,0.4,156.29,89.88,3,2025-08-26 15:26:37
A1,2025-8-26,15:26:38,12,38.9,2.0,159.63,0.4,159.13,89.92,3,2025-08-26 15:26:38
A1,2025-8-26,21:55:48,12,27.7,2.2,1.47,0.3,0.37,46.57,0,2025-08-26 21:55:48
A1,2025-8-26,21:55:49,12,27.7,2.6,1.02,0.4,0.38,46.56,0,2025-08-26 21:55:49
A1,2025-8-26,21:55:50,12,27.7,2.38,1.04,0.49,0.3,46.51,0,2025-08-26 21:55:50
A1,2025-8-26,21:55:51,11,27.7,2.26,1.36,0.34,0.37,46.43,0,2025-08-26 21:55:51
A1,2025-8-26,21:55:52,11,27.7,2.61,0.89,0.46,0.33,46.37,0,2025-08-26 21:55:52
A1,2025-8-26,21:55:53,12,27.7,2.06,1.38,0.38,0.34,46.31,0,2025-08-26 21:55:53
A1,2025-8-26,21:55:54,12,27.7,2.68,0.96,0.41,0.38,46.17,0,2025-08-26 21:55:54
A1,2025-8-26,21:55:55,13,27.63,2.18,1.13,0.47,0.3,46.14,0,2025-08-26 21:55:55
A1,2025-8-26,21:55:56,11,27.6,2.4,1.23,0.34,0.4,46.13,0,2025-08-26 21:55:56
A1,2025-8-26,21:55:57,12,27.6,2.57,0.91,0.48,0.32,46.14,0,2025-08-26 21:55:57
A1,2025-8-26,21:55:58,12,27.56,2.16,1.45,0.35,0.38,46.15,0,2025-08-26 21:55:58
A1,2025-8-26,21:55:59,12,27.5,2.72,1.0,0.44,0.37,46.1,0,2025-08-26 21:55:59
A1,2025-8-26,21:56:00,12,27.5,2.13,1.24,0.42,0.33,46.11,0,2025-08-26 21:56:00
A1,2025-8-26,21:56:01,11,27.5,2.56,1.14,0.38,0.39,46.06,0,2025-08-26 21:56:01
A1,2025-8-26,21:56:02,11,27.5,2.27,1.04,0.48,0.3,46.05,0,2025-08-26 21:56:02
A1,2025-8-26,21:56:03,12,27.5,2.3,1.33,0.32,0.39,45.99,0,2025-08-26 21:56:03
A1,2025-8-26,21:56:04,12,27.5,2.7,0.88,0.46,0.34,45.94,0,2025-08-26 21:56:04
A1,2025-8-26,21:56:05,11,27.5,2.09,1.31,0.38,0.34,45.97,0,2025-08-26 21:56:05
A1,2025-8-26,21:56:06,12,27.5,2.67,1.01,0.4,0.37,46.01,0,2025-08-26 21:56:06
A1,2025-8-26,21:56:07,12,27.5,2.18,1.13,0.43,0.3,46.08,0,2025-08-26 21:56:07
A1,2025-8-26,21:56:08,11,27.5,2.42,1.25,0.35,0.4,46.11,0,2025-08-26 21:56:08
A1,2025-8-26,21:56:09,12,27.5,2.56,0.91,0.48,0.31,46.12,0,2025-08-26 21:56:09
A1,2025-8-26,21:56:10,13,27.56,2.1,1.4,0.34,0.36,46.04,0,2025-08-26 21:56:10
A1,2025-8-26,21:56:11,11,27.6,2.74,0.94,0.43,0.36,46.01,0,2025-08-26 21:56:11
A1,2025-8-26,21:56:12,12,27.6,2.09,1.16,0.41,0.3,45.98,0,2025-08-26 21:56:12
A1,2025-8-26,21:56:13,13,27.61,2.48,1.13,0.36,0.39,45.96,0,2025-08-26 21:56:13
A1,2025-8-26,21:56:14,12,27.7,2.4,1.02,0.48,0.3,45.88,0,2025-08-26 21:56:14
A1,2025-8-26,21:56:15,13,27.66,2.2,1.37,0.36,0.38,45.92,0,2025-08-26 21:56:15
A1,2025-8-26,21:56:16,12,27.6,2.7,0.86,0.46,0.32,45.9,0,2025-08-26 21:56:16
A1,2025-8-26,21:56:17,11,27.68,2.05,1.35,0.39,0.34,45.89,0,2025-08-26 21:56:17
A1,2025-8-26,21:56:18,12,27.7,2.61,1.07,0.4,0.38,45.91,0,2025-08-26 21:56:18
A1,2025-8-26,21:56:19,12,27.7,2.2,1.14,0.47,0.31,45.97,0,2025-08-26 21:56:19
A1,2025-8-26,21:56:20,12,27.7,2.37,1.26,0.34,0.4,46.0,0,2025-08-26 21:56:20
A1,2025-8-26,21:56:21,12,27.7,2.53,0.89,0.48,0.31,46.08,0,2025-08-26 21:56:21
A1,2025-8-26,21:56:22,12,27.74,1.92,1.28,0.4,0.3,46.13,0,2025-08-26 21:56:22
A1,2025-8-26,21:56:23,12,27.8,2.6,0.95,0.5,0.3,46.14,0,2025-08-26 21:56:23
A1,2025-8-26,21:56:24,12,27.7,2.09,1.3,0.36,0.34,46.12,0,2025-08-26 21:56:24
A1,2025-8-26,21:56:25,12,27.72,2.7,0.99,0.43,0.38,46.12,0,2025-08-26 21:56:25
A1,2025-8-26,21:56:26,12,27.8,2.2,1.11,0.46,0.3,46.14,0,2025-08-26 21:56:26
A1,2025-8-26,21:56:27,12,27.8,2.39,1.31,0.36,0.4,46.23,0,2025-08-26 21:56:27
A1,2025-8-26,21:56:28,11,27.8,2.58,0.96,0.48,0.32,46.22,0,2025-08-26 21:56:28
A1,2025-8-26,21:56:29,13,27.9,2.13,1.32,0.33,0.33,46.16,0,2025-08-26 21:56:29
A1,2025-8-26,21:56:30,12,27.88,2.66,0.91,0.44,0.36,46.25,0,2025-08-26 21:56:30
A1,2025-8-26,21:56:31,12,27.8,2.08,1.2,0.42,0.31,46.3,0,2025-08-26 21:56:31
A1,2025-8-26,21:56:32,12,27.8,2.53,1.14,0.36,0.4,46.37,0,2025-08-26 21:56:32
A1,2025-8-26,21:56:33,12,27.8,2.32,1.01,0.47,0.3,46.32,0,2025-08-26 21:56:33
A1,2025-8-26,21:56:34,12,27.8,2.24,1.41,0.32,0.39,46.32,0,2025-08-26 21:56:34
A1,2025-8-26,21:56:35,12,27.8,2.68,0.91,0.46,0.36,46.37,0,2025-08-26 21:56:35
A1,2025-8-26,21:56:36,12,27.8,2.04,1.31,0.4,0.33,46.31,0,2025-08-26 21:56:36
A1,2025-8-26,21:56:37,12,27.76,2.62,1.09,0.4,0.37,46.27,0,2025-08-26 21:56:37
A1,2025-8-26,21:56:38,13,27.7,2.16,1.08,0.48,0.3,46.26,0,2025-08-26 21:56:38
A1,2025-8-26,21:56:39,12,27.78,2.34,1.31,0.33,0.39,46.27,0,2025-08-26 21:56:39
A1,2025-8-26,21:56:40,12,27.78,2.58,0.89,0.47,0.32,46.33,0,2025-08-26 21:56:40
A1,2025-8-26,21:56:41,13,27.6,2.08,1.33,0.34,0.34,46.36,0,2025-08-26 21:56:41
A1,2025-8-26,21:56:42,12,27.6,2.74,0.97,0.43,0.36,46.36,0,2025-08-26 21:56:42
A1,2025-8-26,21:56:43,12,27.6,2.04,1.21,0.42,0.31,46.34,0,2025-08-26 21:56:43
A1,2025-8-26,21:56:44,12,27.6,2.49,1.27,0.34,0.4,46.37,0,2025-08-26 21:56:44
A1,2025-8-26,21:56:45,12,27.6,2.38,0.97,0.47,0.3,46.34,0,2025-08-26 21:56:45
A1,2025-8-26,21:56:46,12,27.5,2.22,1.32,0.34,0.37,46.32,0,2025-08-26 21:56:46
A1,2025-8-26,21:56:47,11,27.52,2.66,0.86,0.45,0.34,46.34,0,2025-08-26 21:56:47
A1,2025-8-26,21:56:48,12,27.6,2.08,1.27,0.4,0.32,46.32,0,2025-08-26 21:56:48
A1,2025-8-26,21:56:49,12,27.54,2.61,1.09,0.4,0.39,46.33,0,2025-08-26 21:56:49
A1,2025-8-26,21:56:50,12,27.5,2.28,1.12,0.47,0.3,46.34,0,2025-08-26 21:56:50
A1,2025-8-26,21:56:51,12,27.5,2.28,1.39,0.34,0.39,46.3,0,2025-08-26 21:56:51
A1,2025-8-26,21:56:52,12,27.5,2.69,0.92,0.47,0.32,46.35,0,2025-08-26 21:56:52
A1,2025-8-26,21:56:53,13,27.5,1.97,1.13,0.4,0.3,46.39,0,2025-08-26 21:56:53
A1,2025-8-26,21:56:54,12,27.5,2.64,0.91,0.47,0.33,46.4,0,2025-08-26 21:56:54
A1,2025-8-26,21:56:55,12,27.5,2.04,1.3,0.38,0.32,46.41,0,2025-08-26 21:56:55
A1,2025-8-26,21:56:56,12,27.5,2.61,0.98,0.39,0.38,46.39,0,2025-08-26 21:56:56
A1,2025-8-26,21:56:57,13,27.48,2.21,1.12,0.46,0.3,46.38,0,2025-08-26 21:56:57
A1,2025-8-26,21:56:58,12,27.4,2.31,1.31,0.32,0.39,46.41,0,2025-08-26 21:56:58
A1,2025-8-26,21:56:59,12,27.4,2.6,0.97,0.47,0.32,46.51,0,2025-08-26 21:56:59
A1,2025-8-26,21:57:00,11,27.4,2.1,1.36,0.36,0.36,46.52,0,2025-08-26 21:57:00
A1,2025-8-26,21:57:01,12,27.4,2.75,0.94,0.43,0.36,46.52,0,2025-08-26 21:57:01
A1,2025-8-26,21:57:02,12,27.4,2.13,1.17,0.42,0.3,46.47,0,2025-08-26 21:57:02
A1,2025-8-26,21:57:03,12,27.4,2.46,1.19,0.37,0.4,46.44,0,2025-08-26 21:57:03
A1,2025-8-26,21:57:04,11,27.4,2.37,1.0,0.48,0.3,46.5,0,2025-08-26 21:57:04
A1,2025-8-26,21:57:05,12,27.4,2.1,1.41,0.31,0.36,46.49,0,2025-08-26 21:57:05
A1,2025-8-26,21:57:06,12,27.4,2.71,0.91,0.42,0.34,46.47,0,2025-08-26 21:57:06
A1,2025-8-26,21:57:07,13,27.4,2.06,1.31,0.4,0.33,46.42,0,2025-08-26 21:57:07
A1,2025-8-26,21:57:08,12,27.4,2.61,1.11,0.38,0.38,46.47,0,2025-08-26 21:57:08
A1,2025-8-26,21:57:09,12,27.43,2.24,1.1,0.47,0.3,46.43,0,2025-08-26 21:57:09
A1,2025-8-26,21:57:10,13,27.5,2.34,1.31,0.34,0.39,46.56,0,2025-08-26 21:57:10
A1,2025-8-26,21:57:11,12,27.5,2.61,0.93,0.47,0.32,46.66,0,2025-08-26 21:57:11
A1,2025-8-26,21:57:12,13,27.5,2.09,1.31,0.36,0.33,46.6,0,2025-08-26 21:57:12
A1,2025-8-26,21:57:13,13,27.5,2.61,0.93,0.42,0.37,46.6,0,2025-08-26 21:57:13
A1,2025-8-26,21:57:14,11,27.5,2.12,1.18,0.44,0.3,46.62,0,2025-08-26 21:57:14
A1,2025-8-26,21:57:15,12,27.5,2.43,1.21,0.36,0.4,46.7,0,2025-08-26 21:57:15
A1,2025-8-26,21:57:16,12,27.5,2.44,0.97,0.46,0.3,46.69,0,2025-08-26 21:57:16
A1,2025-8-26,21:57:17,12,27.5,2.16,1.4,0.33,0.37,46.69,0,2025-08-26 21:57:17
A1,2025-8-26,21:57:18,12,27.5,2.82,0.94,0.44,0.34,46.7,0,2025-08-26 21:57:18
A1,2025-8-26,21:57:19,12,27.49,2.04,1.22,0.41,0.31,46.72,0,2025-08-26 21:57:19
A1,2025-8-26,21:57:20,11,27.4,2.57,1.14,0.36,0.39,46.63,0,2025-08-26 21:57:20
A1,2025-8-26,21:57:21,12,27.4,2.29,1.04,0.48,0.3,46.6,0,2025-08-26 21:57:21
A1,2025-8-26,21:57:22,12,27.4,2.32,1.3,0.33,0.38,46.7,0,2025-08-26 21:57:22
A1,2025-8-26,21:57:23,12,27.4,2.61,0.86,0.46,0.32,46.73,0,2025-08-26 21:57:23
A1,2025-8-26,21:57:24,12,27.35,2.63,0.87,0.45,0.33,46.73,0,2025-08-26 21:57:24
A1,2025-8-26,21:57:25,12,27.3,2.66,0.87,0.44,0.33,46.62,0,2025-08-26 21:57:25
A1,2025-8-26,21:57:26,12,27.3,2.06,1.3,0.4,0.32,46.64,0,2025-08-26 21:57:26
A1,2025-8-26,21:57:27,12,27.3,2.54,1.08,0.38,0.38,46.64,0,2025-08-26 21:57:27
A1,2025-8-26,21:57:28,12,27.3,2.34,1.04,0.47,0.3,46.65,0,2025-08-26 21:57:28
A1,2025-8-26,21:57:29,12,27.3,2.26,1.37,0.37,0.38,46.67,0,2025-08-26 21:57:29
A1,2025-8-26,21:57:30,12,27.2,2.64,0.92,0.47,0.33,46.66,0,2025-08-26 21:57:30
A1,2025-8-26,21:57:31,12,27.23,2.08,1.4,0.36,0.36,46.67,0,2025-08-26 21:57:31
A1,2025-8-26,21:57:32,12,27.3,2.7,0.98,0.41,0.38,46.64,0,2025-08-26 21:57:32
A1,2025-8-26,21:57:33,12,27.24,2.13,1.1,0.42,0.3,46.65,0,2025-08-26 21:57:33
A1,2025-8-26,21:57:34,11,27.2,2.47,1.19,0.36,0.38,46.71,0,2025-08-26 21:57:34
A1,2025-8-26,21:57:35,12,27.2,2.43,0.94,0.49,0.31,46.79,0,2025-08-26 21:57:35
A1,2025-8-26,21:57:36,12,27.2,2.14,1.42,0.34,0.36,46.81,0,2025-08-26 21:57:36
A1,2025-8-26,21:57:37,13,27.2,2.68,0.92,0.42,0.34,46.8,0,2025-08-26 21:57:37
A1,2025-8-26,21:57:38,12,27.14,2.04,1.27,0.4,0.32,46.82,0,2025-08-26 21:57:38
A1,2025-8-26,21:57:39,12,27.1,2.61,1.12,0.39,0.39,46.77,0,2025-08-26 21:57:39
A1,2025-8-26,21:57:40,12,27.19,2.29,1.03,0.49,0.3,46.78,0,2025-08-26 21:57:40
A1,2025-8-26,21:57:41,12,27.2,2.04,1.4,0.3,0.35,46.74,0,2025-08-26 21:57:41
A1,2025-8-26,21:57:42,12,27.15,2.08,1.37,0.32,0.34,47.41,0,2025-08-26 21:57:42
A1,2025-8-26,21:57:43,11,27.1,2.12,1.34,0.34,0.34,48.13,0,2025-08-26 21:57:43
A1,2025-8-26,21:57:44,12,27.1,2.69,0.93,0.42,0.37,48.71,0,2025-08-26 21:57:44
A1,2025-8-26,21:57:45,12,27.01,2.08,1.19,0.42,0.31,49.04,0,2025-08-26 21:57:45
A1,2025-8-26,21:57:46,12,27.01,2.41,1.27,0.34,0.4,49.41,0,2025-08-26 21:57:46
A1,2025-8-26,21:57:47,12,27.1,2.5,1.02,0.47,0.32,49.46,0,2025-08-26 21:57:47
A1,2025-8-26,21:57:48,12,27.06,2.64,1.7,0.53,0.51,49.73,0,2025-08-26 21:57:48
A1,2025-8-26,21:57:49,11,27.0,3.19,1.27,0.68,0.46,49.87,0,2025-08-26 21:57:49
A1,2025-8-26,21:57:50,12,27.08,2.49,1.68,0.59,0.46,50.02,0,2025-08-26 21:57:50
A1,2025-8-26,21:57:51,12,27.1,3.19,1.38,0.6,0.5,50.11,0,2025-08-26 21:57:51
A1,2025-8-26,21:57:52,12,27.1,2.7,1.43,0.66,0.41,50.16,0,2025-08-26 21:57:52
A1,2025-8-26,21:57:53,12,27.07,2.82,1.66,0.56,0.52,50.16,0,2025-08-26 21:57:53
A1,2025-8-26,21:57:54,12,27.0,3.23,1.22,0.67,0.45,50.26,0,2025-08-26 21:57:54
A1,2025-8-26,21:57:55,12,27.0,2.88,1.72,0.52,0.5,50.21,0,2025-08-26 21:57:55
A1,2025-8-26,21:57:56,12,27.0,3.2,1.26,0.66,0.46,50.16,0,2025-08-26 21:57:56
A1,2025-8-26,21:57:57,12,27.1,2.53,1.64,0.59,0.46,50.13,0,2025-08-26 21:57:57
A1,2025-8-26,21:57:58,12,27.1,3.12,1.32,0.6,0.48,50.33,0,2025-08-26 21:57:58
A1,2025-8-26,21:57:59,12,27.1,2.64,1.38,0.65,0.4,50.46,0,2025-08-26 21:57:59
A1,2025-8-26,21:58:00,12,27.04,2.87,1.62,0.52,0.5,50.4,0,2025-08-26 21:58:00
A1,2025-8-26,21:58:01,12,27.0,3.31,1.2,0.68,0.43,50.35,0,2025-08-26 21:58:01
A1,2025-8-26,21:58:02,12,27.1,2.87,1.7,0.53,0.47,50.46,0,2025-08-26 21:58:02
A1,2025-8-26,21:58:03,12,27.1,3.66,1.24,0.61,0.48,50.55,1,2025-08-26 21:58:03
A1,2025-8-26,21:58:04,12,27.1,3.25,1.48,0.62,0.41,50.56,1,2025-08-26 21:58:04
A1,2025-8-26,21:58:05,12,27.1,3.65,1.54,0.52,0.5,50.73,1,2025-08-26 21:58:05
A1,2025-8-26,21:58:06,12,27.1,3.75,1.28,0.66,0.41,50.76,1,2025-08-26 21:58:06
A1,2025-8-26,21:58:07,12,27.1,3.57,1.66,0.51,0.49,50.83,1,2025-08-26 21:58:07
A1,2025-8-26,21:58:08,12,27.1,4.22,1.16,0.6,0.46,50.88,1,2025-08-26 21:58:08
A1,2025-8-26,21:58:09,12,27.1,3.73,1.54,0.54,0.41,50.91,1,2025-08-26 21:58:09
A1,2025-8-26,21:58:10,12,27.1,4.46,1.38,0.53,0.49,51.02,1,2025-08-26 21:58:10
A1,2025-8-26,21:58:11,13,27.1,4.37,1.3,0.64,0.4,51.06,1,2025-08-26 21:58:11
A1,2025-8-26,21:58:12,13,27.1,4.44,1.66,0.5,0.5,51.16,1,2025-08-26 21:58:12
A1,2025-8-26,21:58:13,12,27.1,5.04,1.14,0.59,0.44,51.18,1,2025-08-26 21:58:13
A1,2025-8-26,21:58:14,12,27.1,4.59,1.61,0.53,0.44,51.21,1,2025-08-26 21:58:14
A1,2025-8-26,21:58:15,11,27.1,5.31,1.26,0.56,0.47,51.25,1,2025-08-26 21:58:15
A1,2025-8-26,21:58:16,12,27.1,4.94,1.34,0.57,0.4,51.33,1,2025-08-26 21:58:16
A1,2025-8-26,21:58:17,12,27.1,5.27,1.5,0.47,0.48,51.45,1,2025-08-26 21:58:17
A1,2025-8-26,21:58:18,12,27.1,5.62,1.14,0.59,0.4,51.61,1,2025-08-26 21:58:18
A1,2025-8-26,21:58:19,12,27.1,5.42,1.53,0.47,0.44,51.75,1,2025-08-26 21:58:19
A1,2025-8-26,21:58:20,12,27.1,6.3,1.14,0.56,0.45,51.78,1,2025-08-26 21:58:20
A1,2025-8-26,21:58:21,12,27.1,5.77,1.4,0.58,0.4,51.83,1,2025-08-26 21:58:21
A1,2025-8-26,21:58:22,12,27.16,6.25,1.34,0.47,0.46,51.9,1,2025-08-26 21:58:22
A1,2025-8-26,21:58:23,12,27.2,6.48,1.18,0.6,0.4,51.95,1,2025-08-26 21:58:23
A1,2025-8-26,21:58:24,13,27.2,6.4,1.6,0.43,0.46,51.97,1,2025-08-26 21:58:24
A1,2025-8-26,21:58:25,12,27.2,7.29,1.1,0.52,0.45,52.07,1,2025-08-26 21:58:25
A1,2025-8-26,21:58:26,13,27.3,6.66,1.58,0.4,0.44,52.12,1,2025-08-26 21:58:26
A1,2025-8-26,21:58:27,11,27.3,7.34,1.13,0.53,0.44,52.21,1,2025-08-26 21:58:27
A1,2025-8-26,21:58:28,12,27.3,6.98,1.42,0.52,0.4,52.26,1,2025-08-26 21:58:28
A1,2025-8-26,21:58:29,12,27.39,7.6,1.36,0.48,0.46,52.35,1,2025-08-26 21:58:29
A1,2025-8-26,21:58:30,12,27.41,7.69,1.1,0.56,0.36,52.43,1,2025-08-26 21:58:30
A1,2025-8-26,21:58:31,12,27.5,7.65,1.52,0.41,0.44,52.43,1,2025-08-26 21:58:31
A1,2025-8-26,21:58:32,12,27.54,8.5,1.09,0.54,0.41,52.5,1,2025-08-26 21:58:32
A1,2025-8-26,21:58:33,13,27.6,7.98,1.39,0.46,0.4,52.58,1,2025-08-26 21:58:33
A1,2025-8-26,21:58:34,13,27.67,8.76,1.27,0.46,0.43,52.72,1,2025-08-26 21:58:34
A1,2025-8-26,21:58:35,12,27.7,8.73,1.18,0.56,0.36,52.7,1,2025-08-26 21:58:35
A1,2025-8-26,21:58:36,12,27.7,8.99,1.46,0.4,0.42,52.77,1,2025-08-26 21:58:36
A1,2025-8-26,21:58:37,12,27.74,9.49,1.01,0.5,0.33,52.82,1,2025-08-26 21:58:37
A1,2025-8-26,21:58:38,12,27.8,9.26,1.5,0.42,0.39,52.81,1,2025-08-26 21:58:38
A1,2025-8-26,21:58:39,12,27.88,10.15,1.05,0.49,0.41,52.8,1,2025-08-26 21:58:39
A1,2025-8-26,21:58:40,12,27.9,9.84,1.23,0.49,0.34,52.94,1,2025-08-26 21:58:40
A1,2025-8-26,21:58:41,12,27.9,10.55,1.33,0.43,0.42,53.03,1,2025-08-26 21:58:41
A1,2025-8-26,21:58:42,12,27.93,10.76,1.07,0.56,0.32,53.16,1,2025-08-26 21:58:42
A1,2025-8-26,21:58:43,13,28.0,10.68,1.51,0.4,0.4,53.18,1,2025-08-26 21:58:43
A1,2025-8-26,21:58:44,12,28.0,11.55,1.01,0.5,0.36,53.23,1,2025-08-26 21:58:44
A1,2025-8-26,21:58:45,11,28.0,11.16,1.34,0.46,0.37,53.25,1,2025-08-26 21:58:45
A1,2025-8-26,21:58:46,12,28.0,12.05,1.18,0.43,0.4,53.33,1,2025-08-26 21:58:46
A1,2025-8-26,21:58:47,12,28.01,12.03,1.06,0.49,0.3,53.36,1,2025-08-26 21:58:47
A1,2025-8-26,21:58:48,12,28.1,12.27,1.41,0.4,0.39,53.46,1,2025-08-26 21:58:48
A1,2025-8-26,21:58:49,12,28.16,13.03,0.96,0.49,0.33,53.53,1,2025-08-26 21:58:49
A1,2025-8-26,21:58:50,12,28.2,12.73,1.41,0.39,0.37,53.52,1,2025-08-26 21:58:50
A1,2025-8-26,21:58:51,12,28.29,13.78,1.07,0.44,0.38,53.57,1,2025-08-26 21:58:51
A1,2025-8-26,21:58:52,12,28.3,13.54,1.16,0.46,0.3,53.57,1,2025-08-26 21:58:52
A1,2025-8-26,21:58:53,12,28.3,14.01,1.29,0.36,0.39,53.57,1,2025-08-26 21:58:53
A1,2025-8-26,21:58:54,12,28.39,14.59,0.97,0.48,0.32,53.64,1,2025-08-26 21:58:54
